ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
38864,Zach Garrett,M,21,178,64,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
39227,Mete Gazoz,M,17,181,60,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
40297,Jacek Gilewski,M,23,175,70,Poland,POL,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
40330,Peter J. Gillam,M,28,180,76,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Men's Individual,NA
40575,Romain Girouille,M,20,193,75,France,FRA,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
40575,Romain Girouille,M,24,193,75,France,FRA,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
40964,"Laurence Paul ""Larry"" Godfrey",M,28,178,83,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
40964,"Laurence Paul ""Larry"" Godfrey",M,32,178,83,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
40964,"Laurence Paul ""Larry"" Godfrey",M,36,178,83,Great Britain,GBR,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
41460,Adolfo Gonzlez Jimenez,M,21,167,60,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Men's Individual,NA
41460,Adolfo Gonzlez Jimenez,M,25,167,60,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
41460,Adolfo Gonzlez Jimenez,M,33,167,60,Mexico,MEX,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
41583,Luis Gerardo Gonzlez Vsquez,M,30,179,86,Costa Rica,CRC,1976 Summer,1976,Summer,Montreal,Archery,Archery Men's Individual,NA
42537,Matthew Scott Gray,M,23,189,86,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
42537,Matthew Scott Gray,M,27,189,86,Australia,AUS,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
42537,Matthew Scott Gray,M,35,189,86,Australia,AUS,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
42680,Grant Brian Greenham,M,38,NA,NA,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
43235,Bertil Martinius Grov,M,17,189,77,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
43235,Bertil Martinius Grov,M,21,189,77,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
43235,Bertil Martinius Grov,M,25,189,77,Norway,NOR,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
43419,Gu Ja-Cheong,M,17,173,68,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Men's Individual,NA
43432,Gu Xuesong,M,23,178,76,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
43683,Emanuele Guidi,M,42,175,80,San Marino,SMR,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
44586,Frantiek Hada,M,39,178,75,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Archery,Archery Men's Individual,NA
45048,Steven Leslie Hallard,M,19,188,84,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Men's Individual,NA
45048,Steven Leslie Hallard,M,23,188,84,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
45048,Steven Leslie Hallard,M,27,188,84,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
45048,Steven Leslie Hallard,M,31,188,84,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
45201,Yuji Hamano,M,20,178,65,Japan,JPN,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
45201,Yuji Hamano,M,23,178,65,Japan,JPN,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
45377,Martin Hmor,M,49,170,85,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
45480,Han Seung-Hun,M,19,171,62,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
45604,Keith Hanlon,M,29,NA,NA,Ireland,IRL,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
45880,Hao Wei,M,23,184,70,China,CHN,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
45994,Gary Lee Hardinges,M,30,173,73,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
46001,Thomas Hardmeier,M,21,178,69,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Men's Individual,NA
46284,Calvin Norris Hartley,M,20,186,76,South Africa,RSA,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
46559,Matti Hatava,M,27,177,80,Finland,FIN,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
46907,Kamaruddin Haziq,M,19,178,75,Malaysia,MAS,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
46907,Kamaruddin Haziq,M,23,178,75,Malaysia,MAS,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
47048,Olivier Heck,M,22,182,75,France,FRA,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
47557,Jeff Henckels,M,19,184,65,Luxembourg,LUX,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
47557,Jeff Henckels,M,27,184,65,Luxembourg,LUX,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
47600,Nico Hendrickx,M,24,175,74,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
47906,Jean-Pierre Hritier,M,19,170,70,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,NA
48401,Seiji Hibino,M,19,167,NA,Japan,JPN,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,NA
49341,Juan Carlos Holgado Romero,M,20,178,70,Spain,ESP,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
49341,Juan Carlos Holgado Romero,M,24,178,70,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
50437,Dmytro Olehovych Hrachov,M,20,180,90,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
50437,Dmytro Olehovych Hrachov,M,28,180,90,Ukraine,UKR,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
50523,Hsieh Sheng-Feng,M,18,171,70,Chinese Taipei,TPE,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
50572,Hu Pei-Wen,M,37,176,73,Chinese Taipei,TPE,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
50932,Justin Grant Huish,M,21,177,79,United States,USA,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,Gold
50996,Jan Erik Humlekjr,M,25,180,70,Norway,NOR,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,NA
50996,Jan Erik Humlekjr,M,29,180,70,Norway,NOR,1976 Summer,1976,Summer,Montreal,Archery,Archery Men's Individual,NA
50997,Lars Erik Humlekjr,M,29,183,80,Norway,NOR,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
51100,Scott Hunter-Russell,M,22,164,65,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
51100,Scott Hunter-Russell,M,30,164,65,Australia,AUS,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
51269,Patrick Huston,M,20,183,84,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
51942,Im Dong-Hyeon,M,19,184,100,South Korea,KOR,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
51942,Im Dong-Hyeon,M,23,184,100,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
51942,Im Dong-Hyeon,M,27,184,100,South Korea,KOR,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
51955,Im Hui-Sik,M,24,NA,NA,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
52409,Boris Valentinovich Isachenko,M,21,174,74,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Archery,Archery Men's Individual,Silver
52543,Yu Ishizu,M,25,170,66,Japan,JPN,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
52804,Ivan Yotov Ivanov,M,36,NA,NA,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
52897,Markiyan Volodymyrovych Ivashko,M,29,182,99,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
52897,Markiyan Volodymyrovych Ivashko,M,33,182,99,Ukraine,UKR,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
53106,"Donald Arthur ""Don"" Jackson",M,39,178,NA,Canada,CAN,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,NA
53206,Arne Erik Jacobsen,M,30,178,72,Denmark,DEN,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,NA
53206,Arne Erik Jacobsen,M,34,178,72,Denmark,DEN,1976 Summer,1976,Summer,Montreal,Archery,Archery Men's Individual,NA
53211,Jan Jacobsen,M,25,170,62,Denmark,DEN,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
53657,Jang Yong-Ho,M,20,171,65,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
53657,Jang Yong-Ho,M,24,171,65,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
53657,Jang Yong-Ho,M,28,171,65,South Korea,KOR,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
53839,Jantsangiin Gantgs,M,40,175,73,Mongolia,MGL,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
53839,Jantsangiin Gantgs,M,44,175,73,Mongolia,MGL,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
54059,Mark Pinlli Javier,M,26,180,50,Philippines,PHI,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
54059,Mark Pinlli Javier,M,30,180,50,Philippines,PHI,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
54065,Sameer Ahmad Jawdat,M,22,179,75,Saudi Arabia,KSA,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
54066,Youssef Ahmad Jawdat,M,20,NA,NA,Saudi Arabia,KSA,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Men's Individual,NA
54336,Hans Arne Jensen,M,18,181,95,Tonga,TGA,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
54484,Jeon In-Su,M,19,171,69,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Men's Individual,NA
54484,Jeon In-Su,M,23,171,69,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
54545,Jeong Jae-Heon,M,18,NA,NA,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,Silver
54662,Gunnar Jervill,M,26,174,70,Sweden,SWE,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,Silver
54662,Gunnar Jervill,M,30,174,70,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Archery,Archery Men's Individual,NA
54788,Jiang Lin,M,26,186,77,China,CHN,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
54856,Manuel Francisco Jimnez Taravilla,M,48,175,85,Spain,ESP,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
55103,Egil Borgen Johansen,M,38,174,72,Norway,NOR,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,NA
55340,"Richard Andrew ""Butch"" Johnson",M,36,191,98,United States,USA,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
55340,"Richard Andrew ""Butch"" Johnson",M,40,191,98,United States,USA,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
55340,"Richard Andrew ""Butch"" Johnson",M,45,191,98,United States,USA,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
55340,"Richard Andrew ""Butch"" Johnson",M,48,191,98,United States,USA,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
55340,"Richard Andrew ""Butch"" Johnson",M,52,191,98,United States,USA,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
55609,Alfonso Jones Kleiner,M,21,181,NA,Mexico,MEX,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,NA
55865,Patrick Jopp,M,18,176,67,Switzerland,SUI,1980 Summer,1980,Summer,Moskva,Archery,Archery Men's Individual,NA
56183,Jubzang Jubzang,M,21,163,55,Bhutan,BHU,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
56183,Jubzang Jubzang,M,25,163,55,Bhutan,BHU,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
56183,Jubzang Jubzang,M,29,163,55,Bhutan,BHU,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
56662,Detlef Kahlert,M,21,184,92,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Men's Individual,NA
56662,Detlef Kahlert,M,26,184,92,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
56740,Hiroshi Kajikawa,M,23,176,NA,Japan,JPN,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,NA
56950,Georgios Kalogiannidis,M,21,180,73,Greece,GRE,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
57081,"Jacob Robert ""Jake"" Linde-Kaminski ",M,23,178,70,United States,USA,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
57081,"Jacob Robert ""Jake"" Linde-Kaminski ",M,27,178,70,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
57303,Kao Hao-Wen,M,21,180,82,Chinese Taipei,TPE,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
57417,Alexandros Karageorgiou,M,18,172,58,Greece,GRE,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
59095,Wan Mohd Khalmizam Wan Abd Aziz,M,21,168,74,Malaysia,MAS,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
59457,Yavor Vasilev Khristov,M,28,178,75,Bulgaria,BUL,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
59457,Yavor Vasilev Khristov,M,36,178,75,Bulgaria,BUL,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
59554,Petko Kichev,M,30,174,72,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Archery,Archery Men's Individual,NA
59684,Hideki Kikuchi,M,26,182,80,Japan,JPN,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
59764,Kim Bo-Ram,M,23,174,86,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
59779,Kim Bub-Min,M,21,187,96,South Korea,KOR,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
59803,Kim Cheong-Tae,M,20,180,70,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
59908,Kim Gye-Jong,M,23,176,70,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Archery,Archery Men's Individual,NA
60246,"Ha-Neul ""Sky"" Kim",M,25,183,95,Australia,AUS,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
60313,Kim Woo-Jin,M,24,180,95,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
60956,Raul Kivilo,M,18,182,85,Estonia,EST,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
60956,Raul Kivilo,M,22,182,85,Estonia,EST,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
62709,Peter Koprivnikar,M,20,177,71,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
62709,Peter Koprivnikar,M,24,177,71,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
63262,Ren Philippe Kouassi,M,32,190,83,Cote d'Ivoire,CIV,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
63262,Ren Philippe Kouassi,M,36,190,83,Cote d'Ivoire,CIV,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
64036,Vitor Augusto Krieger,M,32,NA,NA,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
64372,Matev Krumpetar,M,18,NA,NA,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
64402,Richard Krust,M,44,172,80,West Germany,FRG,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,NA
64487,Ku Bon-Chan,M,23,181,84,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,Gold
64619,Okyay Tun Kkkayalar,M,18,NA,NA,Turkey,TUR,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
64967,Maksim Kunda,M,19,180,64,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
65042,Kuo Cheng-Wei,M,24,176,92,Chinese Taipei,TPE,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
65042,Kuo Cheng-Wei,M,28,176,92,Chinese Taipei,TPE,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
65108,Viktor Kurchenko,M,35,183,90,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
65494,Konrad Kwiecie,M,28,179,69,Poland,POL,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
65627,Kauko Markus Laasonen,M,25,178,74,Finland,FIN,1976 Summer,1976,Summer,Montreal,Archery,Archery Men's Individual,NA
65628,Kysti Kalevi Laasonen,M,26,173,64,Finland,FIN,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,Bronze
65628,Kysti Kalevi Laasonen,M,30,173,64,Finland,FIN,1976 Summer,1976,Summer,Montreal,Archery,Archery Men's Individual,NA
65628,Kysti Kalevi Laasonen,M,34,173,64,Finland,FIN,1980 Summer,1980,Summer,Moskva,Archery,Archery Men's Individual,NA
65628,Kysti Kalevi Laasonen,M,38,173,64,Finland,FIN,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Men's Individual,NA
65963,Lai Chi Hung,M,16,174,60,Hong Kong,HKG,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
66093,Changte Lalremsaga,M,18,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
66093,Changte Lalremsaga,M,22,NA,NA,India,IND,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
66909,Tomas Mikael Larsson,M,25,183,82,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
67012,Franois Latil,M,62,NA,NA,Vanuatu,VAN,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
67147,Olavi Jaakko Laurila,M,31,181,90,Finland,FIN,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,NA
67555,Albert le Tyrant,M,29,170,70,France,FRA,1976 Summer,1976,Summer,Montreal,Archery,Archery Men's Individual,NA
67796,"Kar Wai ""Calvin"" Lee",M,29,172,68,Hong Kong,HKG,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
67804,Lee Chang-Hwan,M,26,178,78,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
67915,Lee Han-Seop,M,22,177,70,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
68149,Lee Seung-Yun,M,21,174,80,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
68639,Louis-Henry Lemirre,M,43,180,NA,France,FRA,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,NA
68825,Yury Kirillovich Leontyev,M,27,172,62,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
68825,Yury Kirillovich Leontyev,M,39,172,62,Russia,RUS,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
69052,Damien Letulle,M,23,184,82,France,FRA,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
69289,Tomasz Antoni Leaski,M,25,169,67,Poland,POL,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,NA
69303,Aleksandr Li,M,26,170,55,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
69515,Li Wenquan,M,22,172,63,China,CHN,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,NA
69617,Liang Qiang,M,19,174,65,China,CHN,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
69619,Liang Qiuzhong,M,22,175,73,China,CHN,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
69807,Dale Lightfoot,M,19,187,81,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Men's Individual,NA
70038,Hasse Pavia Lind,M,25,180,72,Denmark,DEN,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
70246,Andrew Matthew Lindsay,M,20,NA,NA,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
70419,Andreas Lippoldt,M,25,189,77,Germany,GER,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
70421,Jari Matti Lipponen,M,19,182,75,Finland,FIN,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,NA
70421,Jari Matti Lipponen,M,23,182,75,Finland,FIN,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Individual,NA
70421,Jari Matti Lipponen,M,27,182,75,Finland,FIN,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,NA
70523,Stewart Littlefair,M,30,172,62,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Archery,Archery Men's Individual,NA
70617,Liu Ming-Huang,M,19,179,75,Chinese Taipei,TPE,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
70703,Liu Zhaowu,M,23,179,65,China,CHN,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,NA
70873,Lo Kam Kuen,M,24,175,63,Hong Kong,HKG,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Men's Individual,NA
70975,Lockoneco,M,26,172,66,Indonesia,INA,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
71355,Felipe Lpez Garrido,M,27,185,82,Spain,ESP,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
71832,Philippe Loyen,M,21,168,54,France,FRA,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Men's Individual,NA
